node_id,test_id,pack_id,ra_id,ecl,selected_by,threshold,hfn1,sfn1,sf1,hfn2,sfn2,sf2,subcarrier_ind_nsc,pusch_start_subframe,modulation_coding_scheme_tbs,repetition_number,subcarrier_space,modulation_coding_scheme_imcs,modulation_coding_scheme_itbs,modulation_coding_scheme_qm,subcarrier_ind_isc,subcarrier_ind_len,resource_unit_number,result,expected_rapid
C08,1309,29,1,1,2,"[64446, 64346]",450,390,4,450,394,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),21
C08,1312,13,1,0,2,"[64446, 64346]",141,448,8,141,449,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),12
C08,1312,39,1,1,2,"[64446, 64346]",308,326,4,308,330,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),12
C08,1313,5,1,1,2,"[64446, 64346]",359,70,4,359,74,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),45
C08,1313,37,1,2,2,"[64446, 64346]",564,652,8,564,670,7,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),38
C08,1315,7,1,1,2,"[64446, 64346]",872,582,4,872,586,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),22
C08,1315,7,2,1,2,"[64446, 64346]",872,646,4,872,650,8,1024,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,10,1,3,0(LL1_STORE_RAR_SUCCESS),17
C08,1315,29,1,1,2,"[64446, 64346]",1017,134,4,1017,138,8,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),15
C08,1316,6,1,0,2,"[64446, 64346]",120,576,8,120,577,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),40
C08,1316,6,2,0,2,"[64446, 64346]",120,640,8,120,641,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),42
C08,1316,6,3,0,2,"[64446, 64346]",120,640,8,120,641,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),45
C08,1316,6,4,0,2,"[64446, 64346]",120,704,8,120,705,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),44
C05,1303,2,1,0,2,"[64466, 64366]",572,832,8,572,833,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),43
C05,1304,12,1,1,2,"[64466, 64366]",891,134,4,891,138,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),13
C07,1201,4,1,1,2,"[64446, 64346]",739,454,4,739,458,8,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),35
C07,1201,8,1,0,2,"[64446, 64346]",793,896,8,793,897,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),27
C07,1201,10,1,2,2,"[64446, 64346]",814,12,8,814,30,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),36
C07,1201,12,1,0,2,"[64446, 64346]",834,448,8,834,449,9,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),35
C07,1201,16,1,1,2,"[64446, 64346]",872,774,4,872,778,8,1024,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,10,1,3,0(LL1_STORE_RAR_SUCCESS),26
C07,1203,1,1,1,2,"[64446, 64346]",214,966,4,214,970,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),26
C07,1204,5,1,1,2,"[64446, 64346]",527,6,4,527,10,8,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),36
C07,1205,3,1,1,2,"[64446, 64346]",746,966,4,746,970,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),33
C07,1205,13,1,0,2,"[64446, 64346]",854,768,8,854,769,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),34
C07,1207,10,1,1,2,"[64446, 64346]",396,454,4,396,458,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),26
C07,1208,6,1,1,2,"[64446, 64346]",621,966,4,621,970,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),33
C07,1209,10,1,1,2,"[64446, 64346]",947,966,4,947,970,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),32
C07,1209,16,1,1,2,"[64446, 64346]",1022,326,4,1022,330,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),25
C07,1209,18,1,1,2,"[64446, 64346]",25,262,4,25,266,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),25
C07,1304,15,1,1,2,"[64446, 64346]",905,966,4,905,970,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),16
C07,1304,15,2,1,2,"[64446, 64346]",908,6,4,908,10,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),21
C07,1304,17,1,1,2,"[64446, 64346]",926,838,4,926,842,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),19
C07,1304,19,1,1,2,"[64446, 64346]",943,390,4,943,394,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),12
C07,1304,25,1,1,2,"[64446, 64346]",997,454,4,997,458,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),16
C07,1306,8,1,0,2,"[64446, 64346]",378,320,8,378,321,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),22
C07,1307,18,1,1,2,"[64446, 64346]",747,518,4,747,522,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),19
C08,1201,18,1,2,2,"[64446, 64346]",877,140,8,877,158,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),24
C08,1203,6,1,1,2,"[64446, 64346]",220,6,4,220,10,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),16
C08,1203,10,1,1,2,"[64446, 64346]",253,960,8,253,961,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),17
C08,1203,16,1,0,2,"[64446, 64346]",309,320,8,309,321,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),23
C08,1205,2,1,1,2,"[64446, 64346]",953,774,4,953,778,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),21
C08,1206,5,1,0,2,"[64446, 64346]",746,704,8,746,705,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),15
C08,1206,5,2,0,2,"[64446, 64346]",746,768,8,746,769,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),22
C08,1206,5,3,0,2,"[64446, 64346]",746,768,8,746,769,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),21
C08,1206,23,1,0,2,"[64446, 64346]",910,448,8,910,449,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),12
C08,1303,5,1,0,2,"[64446, 64346]",531,832,8,531,833,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),14
C08,1303,17,1,0,2,"[64446, 64346]",644,768,8,644,769,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),23
C08,1303,17,2,0,2,"[64446, 64346]",644,768,8,644,769,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),18
C08,1304,5,1,0,2,"[64446, 64346]",766,512,8,766,513,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),42
C08,1304,7,1,0,2,"[64446, 64346]",784,448,8,784,449,9,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),46
C08,1308,23,1,1,2,"[64446, 64346]",1011,198,4,1011,202,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),35
C05,1009,13,1,1,2,"[64466, 64366]",649,326,4,649,330,8,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),22
C05,1009,21,1,1,2,"[64466, 64366]",728,966,4,728,970,8,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),12
C05,1009,25,1,2,2,"[64466, 64366]",770,518,4,770,522,8,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),20
C05,1010,2,1,1,2,"[64466, 64366]",900,518,4,900,522,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),33
C05,1010,4,1,2,2,"[64466, 64366]",913,6,4,913,10,8,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),18
C05,1010,6,1,2,2,"[64466, 64366]",942,774,4,942,778,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),29
C05,1010,22,1,1,2,"[64466, 64366]",91,710,4,91,714,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),34
C05,1010,24,1,2,2,"[64466, 64366]",119,134,4,119,138,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),45
C05,1101,4,1,1,2,"[64466, 64366]",673,966,4,673,970,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),40
C05,1101,14,1,2,2,"[64466, 64366]",778,262,4,778,266,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),25
C05,1101,20,1,2,2,"[64466, 64366]",855,6,4,855,10,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),45
C05,1101,22,1,2,2,"[64466, 64366]",878,518,4,878,522,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),36
C05,1101,24,1,2,2,"[64466, 64366]",900,582,4,900,586,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),41
C05,1104,1,1,2,2,"[64466, 64366]",98,780,8,98,798,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),40
C05,1104,1,2,1,2,"[64466, 64366]",54,70,4,54,74,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),47
C05,1104,1,3,1,2,"[64466, 64366]",54,134,4,54,138,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),21
C06,1005,6,1,1,2,"[64466, 64366]",825,582,4,825,586,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),47
C06,1005,6,2,1,2,"[64466, 64366]",827,710,4,827,714,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),45
C06,1005,8,1,1,2,"[64466, 64366]",829,198,4,829,202,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),45
C06,1005,20,1,0,2,"[64466, 64366]",976,576,8,976,577,9,16,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,4,1,3,0(LL1_STORE_RAR_SUCCESS),8
C06,1005,20,2,1,2,"[64466, 64366]",976,646,4,976,650,8,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),39
C06,1005,22,1,2,2,"[64466, 64366]",976,326,4,976,330,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),39
C06,1008,19,1,1,2,"[64466, 64366]",303,774,4,303,778,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),40
C06,1009,2,1,2,2,"[64466, 64366]",430,76,8,430,94,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),30
C06,1101,3,1,2,2,"[64466, 64366]",605,6,4,605,10,8,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),17
C06,1104,18,1,2,2,"[64466, 64366]",297,774,4,297,778,8,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),22
C06,1105,17,1,1,2,"[64466, 64366]",605,390,4,605,394,8,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),14
C06,1105,19,1,1,2,"[64466, 64366]",625,774,4,625,778,8,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),16
C06,1105,25,1,1,2,"[64466, 64366]",688,774,4,688,778,8,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),19
C07,1004,25,1,1,2,"[64446, 64346]",731,326,4,731,330,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),43
C07,1004,25,2,0,2,"[64446, 64346]",731,384,8,731,385,9,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),33
C07,1004,25,3,0,2,"[64446, 64346]",731,384,8,731,385,9,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),43
C07,1006,17,1,0,2,"[64446, 64346]",314,320,8,314,321,9,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),40
C07,1007,19,1,0,2,"[64446, 64346]",748,0,8,748,1,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),39
C07,1010,10,1,1,2,"[64446, 64346]",974,460,8,974,478,7,32,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,5,1,3,0(LL1_STORE_RAR_SUCCESS),34
C07,1010,14,1,1,2,"[64446, 64346]",1015,454,4,1015,458,8,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),12
C07,1010,18,1,1,2,"[64446, 64346]",41,838,4,41,842,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),39
C07,1011,9,1,2,2,"[64446, 64346]",290,390,4,290,394,8,512,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,9,1,4,0(LL1_STORE_RAR_SUCCESS),19
C07,1011,11,1,2,3,"[64446, 64346]",313,262,4,313,266,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),22
C07,1101,16,1,1,2,"[64446, 64346]",786,838,4,786,842,8,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),14
C07,1102,13,1,0,2,"[64446, 64346]",582,448,8,582,449,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),39
C07,1102,21,1,0,2,"[64446, 64346]",679,448,8,679,449,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),43
C07,1103,10,1,1,2,"[64446, 64346]",882,134,4,882,138,8,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),39
C07,1103,10,2,0,2,"[64446, 64346]",882,192,8,882,193,9,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),40
C07,1103,16,1,0,2,"[64446, 64346]",956,384,8,956,385,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),41
C07,1104,17,1,1,2,"[64446, 64346]",230,390,4,230,394,8,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),39
C08,1004,5,1,2,2,"[64446, 64346]",454,454,4,454,458,8,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),38
C08,1004,5,2,1,2,"[64446, 64346]",454,518,4,454,522,8,32,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,5,1,4,0(LL1_STORE_RAR_SUCCESS),41
C08,1004,5,3,1,2,"[64446, 64346]",454,582,4,454,586,8,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),35
C08,1004,9,1,2,2,"[64446, 64346]",497,972,8,497,990,7,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),43
C08,1004,9,2,1,2,"[64446, 64346]",498,6,4,498,10,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),38
C08,1004,9,3,2,2,"[64446, 64346]",498,204,8,498,222,7,32,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,5,1,3,0(LL1_STORE_RAR_SUCCESS),36
C08,1004,9,4,2,2,"[64446, 64346]",498,268,8,498,286,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),35
C08,1004,9,5,2,2,"[64446, 64346]",498,332,8,498,350,7,32,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,5,1,3,0(LL1_STORE_RAR_SUCCESS),38
C08,1004,9,6,1,2,"[64446, 64346]",498,582,4,498,586,8,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),39
C08,1004,9,7,2,2,"[64446, 64346]",498,844,8,498,862,7,32,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,5,1,3,0(LL1_STORE_RAR_SUCCESS),36
C08,1004,9,8,1,2,"[64446, 64346]",499,326,4,499,330,8,32,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,5,1,3,0(LL1_STORE_RAR_SUCCESS),39
C08,1004,9,9,1,2,"[64446, 64346]",499,646,4,499,650,8,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),42
C08,1004,13,1,1,2,"[64446, 64346]",538,198,4,538,202,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),29
C08,1004,13,2,1,2,"[64446, 64346]",538,326,4,538,330,8,0,13,1,1,144(Enum Not Found),0,10,2,1,0,0,1(LL1_STORE_RAR_NO_MATCHING_RAPID),25
C08,1004,13,3,0,2,"[64446, 64346]",538,518,4,538,522,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),22
C08,1004,13,4,0,2,"[64446, 64346]",538,646,4,538,650,8,1024,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,10,1,3,0(LL1_STORE_RAR_SUCCESS),23
C08,1004,13,5,0,2,"[64446, 64346]",538,768,8,538,769,9,1024,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,10,1,3,0(LL1_STORE_RAR_SUCCESS),28
C08,1004,13,6,0,2,"[64446, 64346]",538,832,8,538,833,9,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),26
C08,1004,13,7,0,2,"[64446, 64346]",538,896,8,538,897,9,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),29
C08,1004,19,1,1,2,"[64446, 64346]",596,518,4,596,522,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),37
C08,1004,19,2,1,2,"[64446, 64346]",596,582,4,596,586,8,32,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,5,1,3,0(LL1_STORE_RAR_SUCCESS),39
