node_id,test_id,pack_id,ra_id,ecl,selected_by,threshold,hfn1,sfn1,sf1,hfn2,sfn2,sf2,subcarrier_ind_nsc,pusch_start_subframe,modulation_coding_scheme_tbs,repetition_number,subcarrier_space,modulation_coding_scheme_imcs,modulation_coding_scheme_itbs,modulation_coding_scheme_qm,subcarrier_ind_isc,subcarrier_ind_len,resource_unit_number,result,expected_rapid
C08,1004,19,3,1,2,"[64446, 64346]",596,646,4,596,650,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),42
C08,1004,21,1,1,2,"[64446, 64346]",619,518,4,619,522,8,32,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,5,1,4,0(LL1_STORE_RAR_SUCCESS),42
C08,1004,23,1,2,2,"[64446, 64346]",636,268,8,636,286,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),44
C08,1004,23,2,1,2,"[64446, 64346]",636,518,4,636,522,8,32,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,5,1,3,0(LL1_STORE_RAR_SUCCESS),41
C08,1005,2,1,2,2,"[64446, 64346]",755,396,8,755,414,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),21
C08,1005,6,1,2,2,"[64446, 64346]",796,140,8,796,158,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),18
C08,1005,14,1,2,2,"[64446, 64346]",877,140,8,877,158,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),19
C08,1005,14,2,2,2,"[64446, 64346]",877,524,8,877,542,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),21
C08,1005,14,3,2,2,"[64446, 64346]",877,588,8,877,606,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),23
C08,1005,14,4,2,2,"[64446, 64346]",878,140,8,878,158,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),16
C08,1006,4,1,2,2,"[64446, 64346]",138,204,8,138,222,7,256,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,8,1,4,0(LL1_STORE_RAR_SUCCESS),18
C08,1006,4,2,2,2,"[64446, 64346]",138,268,8,138,286,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),19
C08,1006,16,1,1,2,"[64446, 64346]",254,396,8,254,414,7,256,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,8,1,4,0(LL1_STORE_RAR_SUCCESS),15
C08,1006,20,1,2,2,"[64446, 64346]",293,332,8,293,350,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),23
C08,1006,20,2,2,2,"[64446, 64346]",293,716,8,293,734,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),18
C08,1006,20,3,2,2,"[64446, 64346]",293,780,8,293,798,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),17
C08,1006,20,4,2,2,"[64446, 64346]",294,140,8,294,158,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),21
C08,1006,20,5,2,2,"[64446, 64346]",294,204,8,294,222,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),22
C08,1006,20,6,2,2,"[64446, 64346]",294,588,8,294,606,7,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),21
C08,1006,20,7,2,2,"[64446, 64346]",295,12,8,295,30,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),20
C08,1006,20,8,2,2,"[64446, 64346]",295,76,8,295,94,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),12
C08,1006,20,9,1,2,"[64446, 64346]",296,710,4,296,714,8,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),14
C08,1006,24,1,2,2,"[64446, 64346]",331,454,4,331,458,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),20
C08,1007,1,1,1,2,"[64446, 64346]",181,704,8,181,705,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),44
C08,1007,1,2,1,2,"[64446, 64346]",558,454,4,558,458,8,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),43
C08,1007,9,1,1,2,"[64446, 64346]",631,646,4,631,650,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),21
C08,1007,15,1,1,2,"[64446, 64346]",685,774,4,685,778,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),18
C08,1007,15,2,1,2,"[64446, 64346]",685,774,4,685,778,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),21
C08,1008,14,1,1,2,"[64446, 64346]",215,518,4,215,522,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),14
C08,1008,16,1,1,2,"[64446, 64346]",231,774,4,231,778,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),19
C08,1008,16,2,2,2,"[64446, 64346]",233,716,8,233,734,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),21
C08,1008,20,1,2,2,"[64446, 64346]",271,902,4,271,906,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),23
C08,1009,5,1,2,2,"[64446, 64346]",602,716,8,602,734,7,32,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,5,1,4,0(LL1_STORE_RAR_SUCCESS),41
C08,1009,5,2,2,2,"[64446, 64346]",602,844,8,602,862,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),37
C08,1009,5,3,2,2,"[64446, 64346]",604,12,8,604,30,7,32,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,5,1,4,0(LL1_STORE_RAR_SUCCESS),46
C08,1009,9,1,2,2,"[64446, 64346]",642,966,4,642,970,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),44
C08,1009,9,2,2,2,"[64446, 64346]",643,6,4,643,10,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),37
C08,1009,9,3,2,2,"[64446, 64346]",643,76,8,643,94,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),41
C08,1009,9,4,2,2,"[64446, 64346]",643,396,8,643,414,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),40
C08,1009,9,5,2,2,"[64446, 64346]",643,588,8,643,606,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),46
C08,1009,9,6,2,2,"[64446, 64346]",643,652,8,643,670,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),46
C08,1009,11,1,2,2,"[64446, 64346]",664,76,8,664,94,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),18
C08,1009,11,2,1,2,"[64446, 64346]",666,390,4,666,394,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),20
C08,1009,13,1,2,2,"[64446, 64346]",687,780,8,687,798,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),16
C08,1009,13,2,2,2,"[64446, 64346]",688,780,8,688,798,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),15
C08,1010,1,1,1,2,"[64446, 64346]",856,134,4,856,138,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),17
C08,1010,1,2,2,2,"[64446, 64346]",857,140,8,857,158,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),20
C08,1010,5,1,1,2,"[64446, 64346]",894,6,4,894,10,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),37
C08,1010,9,1,1,2,"[64446, 64346]",929,710,4,929,714,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),17
C08,1011,1,1,2,3,"[64446, 64346]",176,838,4,176,842,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),40
C08,1011,1,2,2,2,"[64446, 64346]",176,902,4,176,906,8,32,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,5,1,4,0(LL1_STORE_RAR_SUCCESS),47
C08,1011,13,1,2,2,"[64446, 64346]",290,332,8,290,350,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),36
C08,1011,13,2,2,2,"[64446, 64346]",290,524,8,290,542,7,64,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,6,1,4,0(LL1_STORE_RAR_SUCCESS),44
C08,1011,13,3,2,2,"[64446, 64346]",290,716,8,290,734,7,32,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,5,1,4,0(LL1_STORE_RAR_SUCCESS),38
C08,1011,15,1,2,2,"[64446, 64346]",309,972,8,309,990,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),18
C08,1011,15,2,2,2,"[64446, 64346]",310,460,8,310,478,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),21
C08,1011,17,1,2,2,"[64446, 64346]",329,908,8,329,926,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),20
C08,1011,17,2,2,2,"[64446, 64346]",330,76,8,330,94,7,256,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,8,1,4,0(LL1_STORE_RAR_SUCCESS),17
C08,1011,21,1,2,2,"[64446, 64346]",370,268,8,370,286,7,32,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,5,1,4,0(LL1_STORE_RAR_SUCCESS),37
C08,1011,21,2,2,2,"[64446, 64346]",371,524,8,371,542,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),44
C08,1011,21,3,2,2,"[64446, 64346]",372,588,8,372,606,7,32,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,5,1,4,0(LL1_STORE_RAR_SUCCESS),40
C08,1011,25,1,2,2,"[64446, 64346]",412,972,8,412,990,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),40
C08,1011,25,2,2,2,"[64446, 64346]",413,12,8,413,30,7,32,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,5,1,4,0(LL1_STORE_RAR_SUCCESS),37
C08,1101,1,1,2,2,"[64446, 64346]",581,844,8,581,862,7,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),12
C08,1101,5,1,2,2,"[64446, 64346]",621,460,8,621,478,7,256,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,8,1,4,0(LL1_STORE_RAR_SUCCESS),18
C08,1101,5,2,2,2,"[64446, 64346]",622,76,8,622,94,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),23
C08,1101,5,3,2,2,"[64446, 64346]",622,396,8,622,414,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),15
C08,1101,5,4,2,2,"[64446, 64346]",622,524,8,622,542,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),20
C08,1101,5,5,2,2,"[64446, 64346]",622,780,8,622,798,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),17
C08,1101,11,1,2,2,"[64446, 64346]",677,204,8,677,222,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),39
C08,1101,11,2,2,2,"[64446, 64346]",677,396,8,677,414,7,32,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,5,1,4,0(LL1_STORE_RAR_SUCCESS),41
C08,1101,13,1,2,2,"[64446, 64346]",699,396,8,699,414,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),40
C08,1101,15,1,2,2,"[64446, 64346]",719,70,4,719,74,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),42
C08,1101,23,1,2,2,"[64446, 64346]",800,332,8,800,350,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),42
C08,1101,23,2,2,2,"[64446, 64346]",800,524,8,800,542,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),47
C08,1101,23,3,2,2,"[64446, 64346]",800,716,8,800,734,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),38
C08,1101,23,4,2,2,"[64446, 64346]",800,780,8,800,798,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),38
C08,1102,10,1,1,2,"[64446, 64346]",511,518,4,511,522,8,512,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,9,1,4,0(LL1_STORE_RAR_SUCCESS),19
C08,1102,12,1,1,2,"[64446, 64346]",526,710,4,526,714,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),26
C08,1102,12,2,1,2,"[64446, 64346]",526,774,4,526,778,8,1024,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,10,1,3,0(LL1_STORE_RAR_SUCCESS),26
C08,1102,12,3,1,2,"[64446, 64346]",526,902,4,526,906,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),23
C08,1102,12,4,1,2,"[64446, 64346]",526,966,4,526,970,8,1024,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,10,1,3,0(LL1_STORE_RAR_SUCCESS),26
C08,1102,18,1,2,2,"[64446, 64346]",583,972,8,583,990,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),31
C08,1102,24,1,1,2,"[64446, 64346]",640,966,4,640,970,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),18
C08,1102,24,2,1,2,"[64446, 64346]",641,6,4,641,10,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),24
C08,1103,4,1,2,2,"[64446, 64346]",793,588,8,793,606,7,256,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,8,1,4,0(LL1_STORE_RAR_SUCCESS),15
C08,1103,4,2,2,2,"[64446, 64346]",793,780,8,793,798,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),20
C08,1103,4,3,2,2,"[64446, 64346]",793,972,8,793,990,7,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),20
C08,1103,4,4,1,2,"[64446, 64346]",794,12,8,794,30,7,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),20
C08,1103,6,1,1,2,"[64446, 64346]",815,902,4,815,906,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),17
C08,1103,6,2,2,2,"[64446, 64346]",815,966,4,815,970,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),22
C08,1103,24,1,1,2,"[64446, 64346]",1001,838,4,1001,842,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),19
C08,1103,24,2,1,2,"[64446, 64346]",1001,902,4,1001,906,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),23
C08,1104,5,1,2,2,"[64446, 64346]",115,524,8,115,542,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),19
C08,1104,11,1,2,2,"[64446, 64346]",179,204,8,179,222,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),22
C08,1104,11,2,2,2,"[64446, 64346]",180,140,8,180,158,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),21
C08,1104,15,1,2,2,"[64446, 64346]",221,972,8,221,990,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),14
C08,1104,15,2,2,2,"[64446, 64346]",224,140,8,224,158,7,512,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,9,1,4,0(LL1_STORE_RAR_SUCCESS),29
C08,1105,2,1,2,2,"[64446, 64346]",442,76,8,442,94,7,1024,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,10,1,4,0(LL1_STORE_RAR_SUCCESS),16
C08,1105,2,2,2,2,"[64446, 64346]",442,524,8,442,542,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),13
C08,1105,6,1,2,2,"[64446, 64346]",482,332,8,482,350,7,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),20
C08,1105,8,1,2,2,"[64446, 64346]",507,780,8,507,798,7,32,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,5,1,4,0(LL1_STORE_RAR_SUCCESS),38
C08,1105,24,1,2,2,"[64446, 64346]",654,262,4,654,266,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),37
C08,1105,24,2,2,2,"[64446, 64346]",654,332,8,654,350,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),45
C08,1105,24,3,2,2,"[64446, 64346]",654,588,8,654,606,7,512,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,9,1,4,0(LL1_STORE_RAR_SUCCESS),23
C08,1106,9,1,1,2,"[64446, 64346]",887,518,4,887,522,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),17
C08,1106,21,1,2,2,"[64446, 64346]",994,716,8,994,734,7,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),13
C05,1401,5,1,1,2,"[64466, 64366]",582,966,4,582,970,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),41
C05,1402,20,1,2,2,"[64466, 64366]",809,6,4,809,10,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),46
C05,1404,19,1,1,2,"[64466, 64366]",125,582,4,125,586,8,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),37
C05,1404,19,2,2,2,"[64466, 64366]",125,646,4,125,650,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),42
C05,1406,22,1,0,2,"[64466, 64366]",555,64,8,555,65,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),39
C05,1406,22,2,1,3,"[64466, 64366]",555,128,8,555,129,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),40
C05,1406,22,3,1,2,"[64466, 64366]",555,192,8,555,193,9,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),43
C05,1408,15,1,0,2,"[64466, 64366]",982,134,4,982,138,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),41
C05,1408,15,2,1,2,"[64466, 64366]",984,198,4,984,202,8,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),12
C05,1408,27,1,0,2,"[64466, 64366]",48,198,4,48,202,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),36
C05,1408,27,2,1,2,"[64466, 64366]",50,326,4,50,330,8,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),22
C06,1406,24,1,0,2,"[64466, 64366]",693,64,8,693,65,9,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),34
